outcome,tract,metric,node,t,p,hemisphere,N,covariates,extent_threshold,cluster_p,passed
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,31,0.8579898566359753,0.3953466035663782,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,32,0.8066295976286244,0.4240308364730224,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,33,0.7671727619986547,0.446898678961672,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,34,0.7030002666939543,0.4855984452243939,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,35,0.6409724921624325,0.5247212443070062,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,36,0.5997977346458073,0.5515843257606614,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,37,0.5648726596697755,0.5749049603350086,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,38,0.5331467833200103,0.5964985861803983,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,39,0.5164068947070785,0.6080440315774414,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,40,0.4912977811441071,0.625551878930848,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,41,0.4773780491825402,0.6353534103266751,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,42,0.4769342160191988,0.6356670347525795,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,43,0.4667109599994716,0.6429096497033996,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,44,0.4695116791387851,0.6409219657523743,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,45,0.4784735625514427,0.6345795804261763,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,46,0.5070385997338428,0.6145499068673178,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,47,0.5466217602974783,0.5872804999414264,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,48,0.5939854463553066,0.5554318758447226,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
