outcome,tract,metric,node,t,p,hemisphere,N,covariates,extent_threshold,cluster_p,passed
SOCIAL_dprime,l_vta_l_hipp,NDI,22,2.3218,0.02483,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,23,2.3697,0.02215,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,24,2.4161,0.01981,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,25,2.4436,0.01853,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,26,2.4404,0.01867,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,27,2.4961,0.01629,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,28,2.5255,0.01514,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,29,2.5505,0.01423,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,30,2.5679,0.01362,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,31,2.5681,0.01361,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,32,2.5722,0.01348,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,33,2.5543,0.01409,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,34,2.5128,0.01563,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,35,2.488,0.01662,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,36,2.4836,0.0168,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,37,2.4902,0.01653,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,38,2.4932,0.01641,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,39,2.4919,0.01646,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,40,2.4865,0.01668,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,41,2.4735,0.01722,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,42,2.4587,0.01785,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,43,2.465,0.01758,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,44,2.4412,0.01864,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,45,2.42,0.01962,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,46,2.4005,0.02057,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,47,2.3706,0.02211,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,48,2.3173,0.02509,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,49,2.264,0.02844,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,50,2.21,0.03224,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,51,2.1577,0.03632,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,52,2.1148,0.04002,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,53,2.0711,0.04411,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,54,2.0336,0.04792,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,55,2.0018,0.05135,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,56,1.9632,0.05582,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,57,1.9219,0.06096,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,58,1.8868,0.06565,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,59,1.8558,0.07004,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,60,1.8286,0.07409,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,61,1.8158,0.07607,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,62,1.8077,0.07734,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,63,1.785,0.081,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,64,1.7885,0.08043,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,65,1.7918,0.07988,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,66,1.7846,0.08107,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,67,1.7933,0.07965,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,68,1.8115,0.07674,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,69,1.8317,0.07363,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,70,1.8505,0.07081,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,71,1.8927,0.06484,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,72,1.9535,0.05699,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,73,2.046,0.04663,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,74,2.1616,0.03601,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,75,2.3145,0.02526,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,76,2.4767,0.01709,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,77,2.6399,0.01136,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,78,2.778,0.00795,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,79,2.8789,0.00609,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,80,2.9763,0.00468,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,81,3.0374,0.00396,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,82,3.0977,0.00335,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,83,3.1526,0.00288,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,84,3.1793,0.00267,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,85,3.2251,0.00235,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,86,3.2665,0.00209,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,87,3.2724,0.00205,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,88,3.2636,0.0021,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,89,3.2439,0.00223,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,90,3.1502,0.0029,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,91,2.9513,0.00501,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,92,2.7044,0.00963,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,93,2.4133,0.01994,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,94,2.1538,0.03665,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,95,1.8878,0.06551,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,96,1.6681,0.10224,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,97,1.4963,0.14156,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,98,1.3219,0.1929,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_dprime,l_vta_l_hipp,NDI,99,1.1435,0.25889,L,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.0032,1
SOCIAL_FABias,r_vta_r_hipp,FA,0,-1.66,0.10387,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,1,-1.5761,0.12201,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,2,-1.5516,0.12775,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,3,-1.4616,0.1508,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,4,-1.5055,0.13917,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,5,-1.4996,0.14069,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,6,-1.4721,0.14796,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,7,-1.408,0.16599,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,8,-1.3179,0.19422,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,9,-1.241,0.22104,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,10,-1.1543,0.25447,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,11,-1.0834,0.28439,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,12,-1.0348,0.30627,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,13,-1.0332,0.30702,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,14,-1.0838,0.28423,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,15,-1.1619,0.25142,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,16,-1.2657,0.21212,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,17,-1.3691,0.17775,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,18,-1.4895,0.14333,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,19,-1.5855,0.11986,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,20,-1.6874,0.09845,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,21,-1.7898,0.08022,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,22,-1.8883,0.06544,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,23,-2.0127,0.05016,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,24,-2.147,0.03722,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,25,-2.272,0.02791,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,26,-2.4383,0.01877,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,27,-2.6539,0.01096,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,28,-2.9101,0.0056,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,29,-3.1691,0.00275,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,30,-3.3322,0.00173,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,31,-3.4861,0.00111,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,32,-3.6027,0.00078,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,33,-3.6202,0.00074,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,34,-3.5836,0.00083,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,35,-3.5472,0.00092,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,36,-3.4847,0.00111,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,37,-3.3955,0.00144,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,38,-3.2461,0.00221,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,39,-3.1254,0.00311,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,40,-2.973,0.00472,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,41,-2.8043,0.00742,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,42,-2.6773,0.01032,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,43,-2.5892,0.01291,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,44,-2.511,0.0157,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,45,-2.5077,0.01583,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,46,-2.5526,0.01416,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,47,-2.6016,0.01252,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,48,-2.6371,0.01144,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,49,-2.656,0.0109,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,50,-2.6671,0.01059,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,51,-2.675,0.01038,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,52,-2.7017,0.00969,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,53,-2.6865,0.01008,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,54,-2.6099,0.01225,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,55,-2.5357,0.01476,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,56,-2.5016,0.01607,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,57,-2.4683,0.01744,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,58,-2.4096,0.02012,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,59,-2.3916,0.02102,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,60,-2.3844,0.02139,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,61,-2.4037,0.02041,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,62,-2.3784,0.02169,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,63,-2.3334,0.02415,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,64,-2.281,0.02733,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,65,-2.2062,0.03252,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,66,-2.095,0.04183,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,67,-1.9797,0.05387,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,68,-1.8802,0.06656,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,69,-1.8094,0.07708,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,70,-1.7234,0.09167,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,71,-1.6541,0.10506,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,72,-1.5954,0.11763,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,73,-1.5327,0.13235,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,74,-1.4978,0.14117,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,75,-1.4713,0.14817,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,76,-1.4224,0.16181,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,77,-1.3819,0.17384,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,78,-1.3144,0.19537,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,79,-1.1985,0.23699,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,80,-1.0625,0.29367,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,81,-0.9217,0.36158,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,82,-0.8076,0.42356,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,83,-0.695,0.49065,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
